user_id,rank,item_id,item_name,predicted_score
2798,4,14,awabi,3.68
2798,5,13,hamachi,3.52
2799,1,19,chu_toro,5.29
2799,2,43,inari,4.54
2799,3,26,tekka_maki,4.43
2799,4,21,aji,4.39
2799,5,79,kurumaebi,4.37
2800,1,8,toro,4.65
2800,2,47,tarabagani,4.24
2800,3,19,chu_toro,4.07
2800,4,4,uni,4.06
2800,5,37,negi_toro,4.03
2801,1,7,tamago,3.56
2801,2,60,kanpyo_maki,3.33
2801,3,37,negi_toro,3.32
2801,4,11,tai,3.22
2801,5,43,inari,3.13
2802,1,19,chu_toro,4.06
2802,2,8,toro,3.80
2802,3,61,negi_toro_maki,3.67
2802,4,79,kurumaebi,3.50
2802,5,26,tekka_maki,3.48
2803,1,71,sarada_maki,4.71
2803,2,0,ebi,4.55
2803,3,61,negi_toro_maki,4.32
2803,4,9,amaebi,4.14
2803,5,22,kani,4.01
2804,1,3,ika,4.59
2804,2,83,sasami,4.52
2804,3,37,negi_toro,4.09
2804,4,79,kurumaebi,3.95
2804,5,0,ebi,3.93
2805,1,11,tai,4.19
2805,2,37,negi_toro,3.84
2805,3,26,tekka_maki,3.55
2805,4,15,samon,3.49
2805,5,61,negi_toro_maki,3.40
2806,1,61,negi_toro_maki,4.67
2806,2,47,tarabagani,4.41
2806,3,2,maguro,4.24
2806,4,20,hirame,4.17
2806,5,54,sanma,3.98
2807,1,22,kani,3.77
2807,2,20,hirame,3.50
2807,3,37,negi_toro,3.20
2807,4,41,botanebi,3.18
2807,5,0,ebi,3.15
2808,1,10,hotategai,4.98
2808,2,47,tarabagani,4.95
2808,3,73,buri,4.83
2808,4,32,iwashi,4.74
2808,5,76,zuke,4.74
2809,1,71,sarada_maki,1.81
2809,2,29,kappa_maki,1.38
2809,3,76,zuke,1.22
2809,4,9,amaebi,1.21
2809,5,88,ishigakidai,1.20
2810,1,4,uni,4.42
2810,2,47,tarabagani,4.04
2810,3,79,kurumaebi,3.91
2810,4,68,hiragai,3.88
2810,5,3,ika,3.81
2811,1,18,saba,3.89
2811,2,96,hiramasa,3.87
2811,3,61,negi_toro_maki,3.74
2811,4,47,tarabagani,3.70
2811,5,21,aji,3.65
2812,1,37,negi_toro,4.16
2812,2,1,anago,3.74
2812,3,19,chu_toro,3.72
2812,4,44,mentaiko,3.71
2812,5,41,botanebi,3.64
2813,1,6,ikura,4.47
2813,2,19,chu_toro,4.38
2813,3,79,kurumaebi,4.37
2813,4,2,maguro,4.29
2813,5,43,inari,4.25
2814,1,61,negi_toro_maki,4.66
2814,2,1,anago,4.44
2814,3,37,negi_toro,4.32
2814,4,47,tarabagani,4.27
2814,5,2,maguro,4.17
2815,1,37,negi_toro,3.45
2815,2,19,chu_toro,3.41
2815,3,27,kanpachi,3.22
2815,4,15,samon,3.18
2815,5,10,hotategai,3.15
2816,1,19,chu_toro,3.23
2816,2,22,kani,3.13
2816,3,1,anago,3.13
2816,4,15,samon,3.13
2816,5,14,awabi,3.11
2817,1,53,toro_samon,3.94
2817,2,9,amaebi,3.86
2817,3,2,maguro,3.68
2817,4,8,toro,3.64
2817,5,19,chu_toro,3.64
2818,1,70,ume_maki,2.86
2818,2,83,sasami,2.52
2818,3,79,kurumaebi,2.40
2818,4,7,tamago,2.18
2818,5,30,geso,2.00
2819,1,41,botanebi,4.89
2819,2,75,ika_nattou,4.72
2819,3,47,tarabagani,4.37
2819,4,37,negi_toro,4.33
2819,5,53,toro_samon,4.31
2820,1,41,botanebi,3.97
2820,2,47,tarabagani,3.90
2820,3,61,negi_toro_maki,3.81
2820,4,37,negi_toro,3.75
2820,5,20,hirame,3.70
2821,1,0,ebi,3.78
2821,2,76,zuke,3.67
2821,3,71,sarada_maki,3.38
2821,4,19,chu_toro,3.35
2821,5,2,maguro,3.34
2822,1,9,amaebi,3.49
2822,2,37,negi_toro,3.39
2822,3,10,hotategai,3.18
2822,4,41,botanebi,3.06
2822,5,2,maguro,3.02
2823,1,19,chu_toro,4.07
2823,2,43,inari,3.86
2823,3,13,hamachi,3.80
2823,4,41,botanebi,3.72
2823,5,37,negi_toro,3.67
2824,1,47,tarabagani,4.76
2824,2,61,negi_toro_maki,4.24
2824,3,76,zuke,4.18
2824,4,73,buri,4.18
2824,5,41,botanebi,4.09
2825,1,37,negi_toro,5.67
2825,2,75,ika_nattou,5.55
2825,3,13,hamachi,5.30
2825,4,53,toro_samon,5.25
2825,5,15,samon,5.22
2826,1,19,chu_toro,4.46
2826,2,53,toro_samon,4.31
2826,3,2,maguro,4.19
2826,4,43,inari,4.19
2826,5,1,anago,3.94
2827,1,79,kurumaebi,3.68
2827,2,41,botanebi,3.62
2827,3,53,toro_samon,3.61
2827,4,19,chu_toro,3.60
2827,5,8,toro,3.59
2828,1,61,negi_toro_maki,5.43
2828,2,51,sazae,4.72
2828,3,47,tarabagani,4.63
2828,4,99,kaki,4.46
2828,5,35,kanimiso,4.38
2829,1,6,ikura,6.37
2829,2,67,ana_kyu_maki,5.39
2829,3,3,ika,4.61
2829,4,58,nattou,4.53
2829,5,44,mentaiko,4.40
2830,1,36,engawa,3.85
2830,2,20,hirame,3.55
2830,3,41,botanebi,3.36
2830,4,6,ikura,3.29
2830,5,27,kanpachi,3.29
2831,1,20,hirame,2.45
2831,2,50,tarako,2.45
2831,3,47,tarabagani,2.42
2831,4,21,aji,2.35
2831,5,18,saba,2.33
2832,1,26,tekka_maki,5.46
2832,2,9,amaebi,5.29
2832,3,47,tarabagani,4.79
2832,4,5,tako,4.57
2832,5,41,botanebi,4.55
2833,1,45,sarada,4.45
2833,2,7,tamago,3.88
2833,3,80,mekabu,3.87
2833,4,62,gyusashi,3.78
2833,5,29,kappa_maki,3.49
2834,1,37,negi_toro,3.66
2834,2,53,toro_samon,3.62
2834,3,1,anago,3.40
2834,4,79,kurumaebi,3.39
2834,5,41,botanebi,3.30
2835,1,47,tarabagani,4.34
2835,2,79,kurumaebi,4.14
2835,3,61,negi_toro_maki,4.13
2835,4,37,negi_toro,4.13
2835,5,1,anago,3.99
2836,1,35,kanimiso,4.50
2836,2,51,sazae,4.41
2836,3,24,torigai,4.38
2836,4,65,fugu,4.32
2836,5,4,uni,4.24
2837,1,79,kurumaebi,4.19
2837,2,9,amaebi,4.11
2837,3,53,toro_samon,3.89
2837,4,19,chu_toro,3.84
2837,5,47,tarabagani,3.78
2838,1,37,negi_toro,3.45
2838,2,22,kani,3.26
2838,3,27,kanpachi,3.07
2838,4,13,hamachi,3.01
2838,5,87,tobiuo,2.85
2839,1,37,negi_toro,3.56
2839,2,2,maguro,3.39
2839,3,22,kani,3.16
2839,4,31,katsuo,3.07
2839,5,0,ebi,3.05
2840,1,79,kurumaebi,4.72
2840,2,2,maguro,4.34
2840,3,19,chu_toro,4.23
2840,4,9,amaebi,4.21
2840,5,43,inari,4.14
2841,1,37,negi_toro,3.37
2841,2,61,negi_toro_maki,3.02
2841,3,31,katsuo,2.97
2841,4,73,buri,2.88
2841,5,47,tarabagani,2.88
2842,1,25,unagi,3.84
2842,2,15,samon,3.66
2842,3,80,mekabu,3.47
2842,4,17,shako,3.45
2842,5,53,toro_samon,3.43
2843,1,6,ikura,2.77
2843,2,27,kanpachi,2.50
2843,3,36,engawa,2.47
2843,4,15,samon,2.44
2843,5,8,toro,2.38
2844,1,37,negi_toro,4.65
2844,2,0,ebi,4.20
2844,3,13,hamachi,4.02
2844,4,41,botanebi,4.02
2844,5,22,kani,3.98
2845,1,19,chu_toro,5.34
2845,2,8,toro,5.05
2845,3,43,inari,4.94
2845,4,2,maguro,4.67
2845,5,27,kanpachi,4.48
2846,1,37,negi_toro,4.52
2846,2,15,samon,4.25
2846,3,41,botanebi,4.19
2846,4,8,toro,4.16
2846,5,53,toro_samon,4.13
2847,1,47,tarabagani,3.01
2847,2,27,kanpachi,2.92
2847,3,2,maguro,2.87
2847,4,61,negi_toro_maki,2.86
2847,5,9,amaebi,2.84
2848,1,29,kappa_maki,3.24
2848,2,2,maguro,2.85
2848,3,15,samon,2.60
2848,4,71,sarada_maki,2.43
2848,5,22,kani,2.41
2849,1,61,negi_toro_maki,5.25
2849,2,47,tarabagani,4.94
2849,3,79,kurumaebi,4.69
2849,4,3,ika,4.46
2849,5,19,chu_toro,4.45
2850,1,10,hotategai,2.84
2850,2,25,unagi,2.78
2850,3,68,hiragai,2.49
2850,4,57,shirauo,2.41
2850,5,6,ikura,2.39
2851,1,6,ikura,2.64
2851,2,67,ana_kyu_maki,2.18
2851,3,36,engawa,2.03
2851,4,44,mentaiko,1.99
2851,5,58,nattou,1.92
2852,1,15,samon,4.34
2852,2,79,kurumaebi,4.23
2852,3,8,toro,4.03
2852,4,9,amaebi,3.92
2852,5,37,negi_toro,3.88
2853,1,61,negi_toro_maki,3.72
2853,2,0,ebi,3.26
2853,3,37,negi_toro,3.14
2853,4,7,tamago,3.07
2853,5,74,shiso_maki,3.06
2854,1,53,toro_samon,4.69
2854,2,37,negi_toro,4.51
2854,3,2,maguro,4.41
2854,4,3,ika,4.39
2854,5,17,shako,4.31
2855,1,9,amaebi,3.42
2855,2,8,toro,3.40
2855,3,41,botanebi,2.96
2855,4,25,unagi,2.93
2855,5,79,kurumaebi,2.90
2856,1,3,ika,4.76
2856,2,47,tarabagani,4.36
2856,3,63,hamaguri,4.32
2856,4,12,akagai,4.30
2856,5,10,hotategai,4.30
2857,1,19,chu_toro,3.21
2857,2,9,amaebi,2.99
2857,3,41,botanebi,2.94
2857,4,79,kurumaebi,2.90
2857,5,11,tai,2.87
2858,1,15,samon,3.29
2858,2,79,kurumaebi,3.06
2858,3,26,tekka_maki,3.00
2858,4,25,unagi,2.81
2858,5,19,chu_toro,2.81
2859,1,6,ikura,4.10
2859,2,41,botanebi,3.75
2859,3,9,amaebi,3.70
2859,4,3,ika,3.62
2859,5,47,tarabagani,3.57
2860,1,27,kanpachi,4.13
2860,2,47,tarabagani,3.79
2860,3,43,inari,3.77
2860,4,73,buri,3.68
2860,5,91,battera,3.42
2861,1,4,uni,4.85
2861,2,6,ikura,4.09
2861,3,9,amaebi,4.05
2861,4,25,unagi,3.71
2861,5,53,toro_samon,3.60
2862,1,47,tarabagani,4.49
2862,2,6,ikura,4.08
2862,3,53,toro_samon,4.02
2862,4,75,ika_nattou,3.99
2862,5,31,katsuo,3.96
2863,1,27,kanpachi,4.07
2863,2,4,uni,3.97
2863,3,33,hokkigai,3.84
2863,4,79,kurumaebi,3.78
2863,5,47,tarabagani,3.72
2864,1,19,chu_toro,3.37
2864,2,45,sarada,3.20
2864,3,20,hirame,3.06
2864,4,15,samon,2.99
2864,5,5,tako,2.99
2865,1,9,amaebi,4.95
2865,2,0,ebi,4.82
2865,3,22,kani,4.77
2865,4,76,zuke,4.69
2865,5,71,sarada_maki,4.68
2866,1,45,sarada,3.70
2866,2,62,gyusashi,3.69
2866,3,69,okura,3.57
2866,4,2,maguro,3.38
2866,5,6,ikura,3.38
2867,1,21,aji,3.89
2867,2,13,hamachi,3.70
2867,3,11,tai,3.69
2867,4,47,tarabagani,3.50
2867,5,2,maguro,3.46
2868,1,53,toro_samon,3.76
2868,2,9,amaebi,3.72
2868,3,80,mekabu,3.63
2868,4,79,kurumaebi,3.53
2868,5,48,ume_shiso_maki,3.52
2869,1,26,tekka_maki,4.82
2869,2,47,tarabagani,4.56
2869,3,79,kurumaebi,4.42
2869,4,61,negi_toro_maki,4.23
2869,5,4,uni,4.13
2870,1,2,maguro,5.36
2870,2,9,amaebi,4.23
2870,3,7,tamago,4.23
2870,4,19,chu_toro,3.95
2870,5,0,ebi,3.92
2871,1,19,chu_toro,3.64
2871,2,26,tekka_maki,3.52
2871,3,79,kurumaebi,3.51
2871,4,8,toro,3.30
2871,5,41,botanebi,3.13
2872,1,4,uni,4.09
2872,2,71,sarada_maki,3.75
2872,3,25,unagi,3.52
2872,4,61,negi_toro_maki,3.50
2872,5,37,negi_toro,3.46
2873,1,27,kanpachi,3.94
2873,2,47,tarabagani,3.92
2873,3,60,kanpyo_maki,3.60
2873,4,53,toro_samon,3.45
2873,5,75,ika_nattou,3.32
2874,1,8,toro,3.93
2874,2,79,kurumaebi,3.29
2874,3,53,toro_samon,3.28
2874,4,43,inari,3.20
2874,5,37,negi_toro,3.20
2875,1,80,mekabu,4.81
2875,2,3,ika,4.69
2875,3,45,sarada,4.52
2875,4,10,hotategai,4.50
2875,5,37,negi_toro,4.42
2876,1,53,toro_samon,4.58
2876,2,8,toro,4.41
2876,3,48,ume_shiso_maki,3.97
2876,4,96,hiramasa,3.87
2876,5,72,mentaiko_maki,3.73
2877,1,11,tai,4.03
2877,2,27,kanpachi,3.77
2877,3,37,negi_toro,3.60
2877,4,53,toro_samon,3.54
2877,5,55,hamo,3.47
2878,1,37,negi_toro,3.75
2878,2,76,zuke,3.54
2878,3,8,toro,3.53
2878,4,88,ishigakidai,3.49
2878,5,71,sarada_maki,3.36
2879,1,95,karei,4.25
2879,2,37,negi_toro,4.25
2879,3,1,anago,4.24
2879,4,31,katsuo,4.01
2879,5,96,hiramasa,3.96
2880,1,37,negi_toro,3.84
2880,2,47,tarabagani,3.32
2880,3,11,tai,3.14
2880,4,22,kani,3.13
2880,5,31,katsuo,3.09
2881,1,2,maguro,3.31
2881,2,37,negi_toro,3.17
2881,3,8,toro,2.98
2881,4,76,zuke,2.96
2881,5,0,ebi,2.93
2882,1,37,negi_toro,4.10
2882,2,25,unagi,4.02
2882,3,2,maguro,3.71
2882,4,79,kurumaebi,3.59
2882,5,71,sarada_maki,3.56
2883,1,9,amaebi,3.57
2883,2,71,sarada_maki,3.55
2883,3,7,tamago,3.54
2883,4,76,zuke,3.53
2883,5,2,maguro,3.53
2884,1,47,tarabagani,3.58
2884,2,4,uni,3.48
2884,3,3,ika,3.45
2884,4,74,shiso_maki,3.40
2884,5,20,hirame,3.24
2885,1,9,amaebi,4.39
2885,2,37,negi_toro,4.37
2885,3,3,ika,4.35
2885,4,0,ebi,4.30
2885,5,19,chu_toro,4.28
2886,1,25,unagi,4.43
2886,2,27,kanpachi,4.42
2886,3,13,hamachi,4.41
2886,4,43,inari,4.30
2886,5,19,chu_toro,4.28
2887,1,43,inari,4.08
2887,2,91,battera,3.64
2887,3,18,saba,3.57
2887,4,93,karasumi,3.19
2887,5,19,chu_toro,3.11
2888,1,10,hotategai,4.40
2888,2,48,ume_shiso_maki,4.36
2888,3,58,nattou,4.09
2888,4,25,unagi,3.77
2888,5,57,shirauo,3.74
2889,1,37,negi_toro,4.81
2889,2,8,toro,4.70
2889,3,11,tai,4.24
2889,4,79,kurumaebi,4.18
2889,5,53,toro_samon,4.06
2890,1,83,sasami,3.95
2890,2,70,ume_maki,3.93
2890,3,79,kurumaebi,3.64
2890,4,19,chu_toro,3.51
2890,5,7,tamago,3.50
2891,1,8,toro,4.12
2891,2,53,toro_samon,3.97
2891,3,6,ikura,3.96
2891,4,9,amaebi,3.94
2891,5,47,tarabagani,3.89
2892,1,62,gyusashi,4.27
2892,2,91,battera,3.82
2892,3,54,sanma,3.52
2892,4,27,kanpachi,3.34
2892,5,79,kurumaebi,3.18
2893,1,1,anago,3.63
2893,2,58,nattou,3.62
2893,3,66,tsubugai,3.26
2893,4,95,karei,3.19
2893,5,69,okura,3.08
2894,1,31,katsuo,4.22
2894,2,61,negi_toro_maki,4.06
2894,3,2,maguro,4.01
2894,4,1,anago,4.00
2894,5,47,tarabagani,3.98
2895,1,61,negi_toro_maki,4.64
2895,2,1,anago,4.57
2895,3,47,tarabagani,4.55
2895,4,37,negi_toro,4.44
2895,5,79,kurumaebi,4.43
2896,1,6,ikura,4.68
2896,2,9,amaebi,4.50
2896,3,76,zuke,4.45
2896,4,10,hotategai,4.22
2896,5,19,chu_toro,4.21
2897,1,61,negi_toro_maki,4.26
2897,2,47,tarabagani,4.07
2897,3,35,kanimiso,3.89
2897,4,51,sazae,3.86
2897,5,10,hotategai,3.86
2898,1,79,kurumaebi,3.43
2898,2,83,sasami,3.31
2898,3,6,ikura,3.21
2898,4,51,sazae,3.21
2898,5,26,tekka_maki,3.14
2899,1,3,ika,4.33
2899,2,41,botanebi,4.29
2899,3,10,hotategai,3.99
2899,4,9,amaebi,3.88
2899,5,15,samon,3.86
2900,1,76,zuke,4.12
2900,2,9,amaebi,4.04
2900,3,2,maguro,4.02
2900,4,0,ebi,3.78
2900,5,19,chu_toro,3.76
2901,1,47,tarabagani,4.52
2901,2,61,negi_toro_maki,4.36
2901,3,43,inari,4.29
2901,4,1,anago,4.29
2901,5,20,hirame,4.15
2902,1,37,negi_toro,4.46
2902,2,22,kani,4.33
2902,3,19,chu_toro,4.27
2902,4,84,kujira,4.04
2902,5,36,engawa,3.94
2903,1,76,zuke,4.42
2903,2,9,amaebi,4.39
2903,3,2,maguro,4.18
2903,4,0,ebi,4.17
2903,5,34,shimaaji,4.02
2904,1,9,amaebi,3.83
2904,2,61,negi_toro_maki,3.78
2904,3,71,sarada_maki,3.74
2904,4,47,tarabagani,3.58
2904,5,34,shimaaji,3.26
2905,1,2,maguro,4.51
2905,2,31,katsuo,4.49
2905,3,13,hamachi,4.48
2905,4,47,tarabagani,4.43
2905,5,21,aji,4.37
2906,1,35,kanimiso,4.57
2906,2,51,sazae,4.48
2906,3,56,nasu,4.02
2906,4,83,sasami,3.90
2906,5,70,ume_maki,3.49
2907,1,37,negi_toro,3.98
2907,2,43,inari,3.61
2907,3,53,toro_samon,3.54
2907,4,72,mentaiko_maki,3.44
2907,5,8,toro,3.38
2908,1,36,engawa,4.24
2908,2,22,kani,4.03
2908,3,1,anago,4.01
2908,4,27,kanpachi,3.83
2908,5,15,samon,3.61
2909,1,75,ika_nattou,3.56
2909,2,20,hirame,3.48
2909,3,37,negi_toro,3.40
2909,4,76,zuke,3.37
2909,5,47,tarabagani,3.36
2910,1,9,amaebi,4.58
2910,2,79,kurumaebi,4.43
2910,3,3,ika,4.35
2910,4,71,sarada_maki,4.33
2910,5,0,ebi,4.27
2911,1,53,toro_samon,3.86
2911,2,26,tekka_maki,3.80
2911,3,47,tarabagani,3.72
2911,4,2,maguro,3.71
2911,5,37,negi_toro,3.70
2912,1,9,amaebi,4.60
2912,2,71,sarada_maki,4.36
2912,3,79,kurumaebi,3.76
2912,4,8,toro,3.71
2912,5,38,nattou_maki,3.43
2913,1,2,maguro,4.19
2913,2,37,negi_toro,4.07
2913,3,9,amaebi,3.81
2913,4,20,hirame,3.81
2913,5,61,negi_toro_maki,3.81
2914,1,19,chu_toro,4.43
2914,2,43,inari,4.13
2914,3,79,kurumaebi,3.60
2914,4,37,negi_toro,3.55
2914,5,31,katsuo,3.43
2915,1,43,inari,4.58
2915,2,27,kanpachi,3.89
2915,3,1,anago,3.89
2915,4,36,engawa,3.70
2915,5,22,kani,3.47
2916,1,21,aji,3.96
2916,2,61,negi_toro_maki,3.93
2916,3,31,katsuo,3.89
2916,4,47,tarabagani,3.76
2916,5,37,negi_toro,3.75
2917,1,37,negi_toro,4.40
2917,2,1,anago,4.20
2917,3,44,mentaiko,3.89
2917,4,22,kani,3.85
2917,5,10,hotategai,3.84
2918,1,16,kazunoko,3.84
2918,2,79,kurumaebi,3.82
2918,3,35,kanimiso,3.79
2918,4,38,nattou_maki,3.67
2918,5,83,sasami,3.43
2919,1,2,maguro,4.13
2919,2,45,sarada,3.95
2919,3,20,hirame,3.73
2919,4,10,hotategai,3.63
2919,5,37,negi_toro,3.62
2920,1,37,negi_toro,4.37
2920,2,61,negi_toro_maki,3.80
2920,3,30,geso,3.72
2920,4,0,ebi,3.72
2920,5,3,ika,3.71
2921,1,7,tamago,1.38
2921,2,71,sarada_maki,1.31
2921,3,2,maguro,1.12
2921,4,76,zuke,1.03
2921,5,82,sawara,0.94
2922,1,76,zuke,3.27
2922,2,42,tobiko,3.21
2922,3,12,akagai,3.04
2922,4,75,ika_nattou,2.98
2922,5,56,nasu,2.94
2923,1,61,negi_toro_maki,4.17
2923,2,47,tarabagani,4.08
2923,3,8,toro,3.68
2923,4,34,shimaaji,3.43
2923,5,0,ebi,3.39
2924,1,61,negi_toro_maki,3.88
2924,2,20,hirame,3.40
2924,3,79,kurumaebi,3.25
2924,4,26,tekka_maki,3.21
2924,5,34,shimaaji,3.19
2925,1,61,negi_toro_maki,3.63
2925,2,47,tarabagani,3.60
2925,3,41,botanebi,3.50
2925,4,22,kani,3.42
2925,5,19,chu_toro,3.42
2926,1,71,sarada_maki,4.27
2926,2,19,chu_toro,4.05
2926,3,57,shirauo,3.83
2926,4,2,maguro,3.75
2926,5,7,tamago,3.68
2927,1,37,negi_toro,4.43
2927,2,44,mentaiko,4.12
2927,3,1,anago,4.12
2927,4,22,kani,4.10
2927,5,36,engawa,3.82
2928,1,3,ika,4.46
2928,2,2,maguro,4.27
2928,3,45,sarada,4.12
2928,4,7,tamago,4.10
2928,5,9,amaebi,3.90
2929,1,47,tarabagani,2.64
2929,2,22,kani,2.59
2929,3,10,hotategai,2.58
2929,4,4,uni,2.54
2929,5,41,botanebi,2.43
2930,1,47,tarabagani,4.72
2930,2,37,negi_toro,4.70
2930,3,20,hirame,4.19
2930,4,19,chu_toro,4.10
2930,5,22,kani,4.01
2931,1,37,negi_toro,5.12
2931,2,3,ika,4.74
2931,3,11,tai,4.52
2931,4,44,mentaiko,4.47
2931,5,0,ebi,4.33
2932,1,47,tarabagani,3.79
2932,2,4,uni,3.74
2932,3,20,hirame,3.55
2932,4,15,samon,3.54
2932,5,61,negi_toro_maki,3.52
2933,1,10,hotategai,3.52
2933,2,15,samon,3.32
2933,3,7,tamago,3.18
2933,4,14,awabi,3.11
2933,5,9,amaebi,3.03
2934,1,15,samon,3.71
2934,2,45,sarada,3.34
2934,3,44,mentaiko,3.30
2934,4,51,sazae,3.19
2934,5,10,hotategai,3.16
2935,1,53,toro_samon,4.90
2935,2,19,chu_toro,4.63
2935,3,15,samon,4.40
2935,4,41,botanebi,4.37
2935,5,50,tarako,4.27
2936,1,43,inari,4.27
2936,2,8,toro,4.15
2936,3,91,battera,4.08
2936,4,27,kanpachi,4.08
2936,5,19,chu_toro,3.94
2937,1,44,mentaiko,3.58
2937,2,83,sasami,3.40
2937,3,19,chu_toro,3.33
2937,4,3,ika,3.23
2937,5,37,negi_toro,3.05
2938,1,41,botanebi,4.65
2938,2,47,tarabagani,4.55
2938,3,61,negi_toro_maki,4.29
2938,4,19,chu_toro,4.26
2938,5,20,hirame,4.19
2939,1,4,uni,5.09
2939,2,61,negi_toro_maki,4.77
2939,3,47,tarabagani,4.68
2939,4,51,sazae,4.63
2939,5,8,toro,4.49
2940,1,9,amaebi,4.41
2940,2,19,chu_toro,4.37
2940,3,3,ika,4.18
2940,4,25,unagi,4.12
2940,5,71,sarada_maki,4.06
2941,1,19,chu_toro,3.95
2941,2,9,amaebi,3.91
2941,3,2,maguro,3.84
2941,4,76,zuke,3.73
2941,5,79,kurumaebi,3.67
2942,1,43,inari,4.29
2942,2,2,maguro,3.89
2942,3,19,chu_toro,3.79
2942,4,27,kanpachi,3.77
2942,5,53,toro_samon,3.68
2943,1,54,sanma,3.83
2943,2,52,aoyagi,3.69
2943,3,8,toro,3.65
2943,4,20,hirame,3.62
2943,5,27,kanpachi,3.57
2944,1,15,samon,3.73
2944,2,37,negi_toro,3.73
2944,3,79,kurumaebi,3.65
2944,4,19,chu_toro,3.62
2944,5,6,ikura,3.59
2945,1,19,chu_toro,3.61
2945,2,79,kurumaebi,3.61
2945,3,15,samon,3.60
2945,4,37,negi_toro,3.42
2945,5,13,hamachi,3.28
2946,1,0,ebi,4.91
2946,2,9,amaebi,4.52
2946,3,11,tai,4.37
2946,4,74,shiso_maki,4.15
2946,5,79,kurumaebi,4.14
2947,1,19,chu_toro,3.87
2947,2,79,kurumaebi,3.51
2947,3,41,botanebi,3.29
2947,4,37,negi_toro,3.25
2947,5,15,samon,3.21
2948,1,15,samon,3.86
2948,2,41,botanebi,3.46
2948,3,75,ika_nattou,3.22
2948,4,51,sazae,3.09
2948,5,12,akagai,3.05
2949,1,43,inari,2.62
2949,2,48,ume_shiso_maki,2.59
2949,3,47,tarabagani,2.48
2949,4,27,kanpachi,2.38
2949,5,25,unagi,2.33
2950,1,9,amaebi,5.09
2950,2,71,sarada_maki,4.96
2950,3,8,toro,4.95
2950,4,79,kurumaebi,4.75
2950,5,2,maguro,4.72
2951,1,83,sasami,4.53
2951,2,70,ume_maki,4.38
2951,3,19,chu_toro,4.25
2951,4,31,katsuo,4.01
2951,5,30,geso,3.95
2952,1,53,toro_samon,3.57
2952,2,26,tekka_maki,3.44
2952,3,41,botanebi,3.41
2952,4,8,toro,3.37
2952,5,47,tarabagani,3.34
2953,1,19,chu_toro,4.32
2953,2,41,botanebi,4.27
2953,3,9,amaebi,4.26
2953,4,53,toro_samon,4.14
2953,5,21,aji,4.10
2954,1,58,nattou,5.39
2954,2,71,sarada_maki,5.03
2954,3,76,zuke,4.86
2954,4,35,kanimiso,4.64
2954,5,38,nattou_maki,4.62
2955,1,80,mekabu,3.77
2955,2,71,sarada_maki,3.67
2955,3,3,ika,3.58
2955,4,25,unagi,3.54
2955,5,10,hotategai,3.48
2956,1,9,amaebi,4.49
2956,2,21,aji,4.06
2956,3,19,chu_toro,4.01
2956,4,50,tarako,3.91
2956,5,71,sarada_maki,3.86
2957,1,7,tamago,3.15
2957,2,29,kappa_maki,3.13
2957,3,88,ishigakidai,2.77
2957,4,76,zuke,2.65
2957,5,45,sarada,2.63
2958,1,2,maguro,4.42
2958,2,19,chu_toro,4.16
2958,3,43,inari,4.06
2958,4,76,zuke,4.03
2958,5,21,aji,3.94
2959,1,8,toro,3.35
2959,2,36,engawa,3.27
2959,3,69,okura,3.10
2959,4,57,shirauo,3.03
2959,5,91,battera,2.93
2960,1,0,ebi,0.00
2960,2,1,anago,0.00
2960,3,2,maguro,0.00
2960,4,5,tako,0.00
2960,5,6,ikura,0.00
2961,1,47,tarabagani,4.89
2961,2,3,ika,4.70
2961,3,4,uni,4.65
2961,4,41,botanebi,4.61
2961,5,0,ebi,4.55
2962,1,30,geso,3.76
2962,2,37,negi_toro,3.76
2962,3,7,tamago,3.57
2962,4,61,negi_toro_maki,3.43
2962,5,79,kurumaebi,3.31
2963,1,70,ume_maki,3.83
2963,2,19,chu_toro,3.61
2963,3,83,sasami,3.43
2963,4,45,sarada,3.32
2963,5,2,maguro,3.28
2964,1,21,aji,4.45
2964,2,2,maguro,4.31
2964,3,19,chu_toro,4.30
2964,4,53,toro_samon,4.16
2964,5,26,tekka_maki,4.08
2965,1,53,toro_samon,4.07
2965,2,19,chu_toro,4.07
2965,3,79,kurumaebi,4.01
2965,4,15,samon,3.99
2965,5,37,negi_toro,3.96
2966,1,61,negi_toro_maki,3.37
2966,2,74,shiso_maki,3.25
2966,3,5,tako,3.15
2966,4,9,amaebi,3.12
2966,5,21,aji,3.08
2967,1,9,amaebi,3.98
2967,2,8,toro,3.69
2967,3,37,negi_toro,3.62
2967,4,53,toro_samon,3.53
2967,5,41,botanebi,3.40
2968,1,8,toro,4.60
2968,2,19,chu_toro,4.29
2968,3,37,negi_toro,4.07
2968,4,46,suzuki,4.02
2968,5,20,hirame,3.94
2969,1,51,sazae,3.06
2969,2,99,kaki,2.76
2969,3,83,sasami,2.74
2969,4,3,ika,2.73
2969,5,19,chu_toro,2.63
2970,1,6,ikura,4.23
2970,2,15,samon,4.15
2970,3,75,ika_nattou,3.85
2970,4,36,engawa,3.68
2970,5,49,komochi_konbu,3.61
2971,1,1,anago,4.39
2971,2,37,negi_toro,4.31
2971,3,88,ishigakidai,4.13
2971,4,54,sanma,4.08
2971,5,62,gyusashi,3.94
2972,1,8,toro,4.80
2972,2,43,inari,4.78
2972,3,19,chu_toro,4.70
2972,4,53,toro_samon,4.61
