user_id,rank,item_id,name,score
2361,10,56,nasu,0
2362,1,3,ika,4
2362,2,10,hotategai,4
2362,3,15,samon,4
2362,4,18,saba,4
2362,5,22,kani,4
2362,6,5,tako,3
2362,7,23,kohada,3
2362,8,32,iwashi,3
2362,9,1,anago,2
2362,10,51,sazae,2
2363,1,4,uni,4
2363,2,53,toro_samon,4
2363,3,2,maguro,3
2363,4,72,mentaiko_maki,3
2363,5,75,ika_nattou,3
2363,6,1,anago,2
2363,7,17,shako,2
2363,8,20,hirame,2
2363,9,21,aji,2
2363,10,40,takuwan_maki,2
2364,1,19,chu_toro,4
2364,2,9,amaebi,3
2364,3,14,awabi,3
2364,4,41,botanebi,3
2364,5,57,shirauo,3
2364,6,2,maguro,2
2364,7,22,kani,2
2364,8,26,tekka_maki,2
2364,9,31,katsuo,2
2364,10,60,kanpyo_maki,2
2365,1,4,uni,4
2365,2,6,ikura,4
2365,3,9,amaebi,4
2365,4,5,tako,3
2365,5,14,awabi,3
2365,6,20,hirame,3
2365,7,25,unagi,3
2365,8,13,hamachi,2
2365,9,60,kanpyo_maki,2
2365,10,62,gyusashi,1
2366,1,7,tamago,4
2366,2,19,chu_toro,4
2366,3,50,tarako,4
2366,4,21,aji,3
2366,5,29,kappa_maki,3
2366,6,53,toro_samon,2
2366,7,9,amaebi,0
2366,8,20,hirame,0
2366,9,25,unagi,0
2366,10,48,ume_shiso_maki,0
2367,1,2,maguro,4
2367,2,26,tekka_maki,3
2367,3,44,mentaiko,3
2367,4,4,uni,2
2367,5,14,awabi,2
2367,6,20,hirame,2
2367,7,27,kanpachi,2
2367,8,30,geso,2
2367,9,36,engawa,2
2367,10,59,ankimo,0
2368,1,0,ebi,4
2368,2,47,tarabagani,4
2368,3,2,maguro,3
2368,4,3,ika,3
2368,5,13,hamachi,3
2368,6,14,awabi,3
2368,7,24,torigai,3
2368,8,29,kappa_maki,3
2368,9,37,negi_toro,3
2368,10,81,kue,2
2369,1,3,ika,4
2369,2,5,tako,3
2369,3,1,anago,1
2369,4,12,akagai,1
2369,5,18,saba,1
2369,6,21,aji,1
2369,7,6,ikura,0
2369,8,34,shimaaji,0
2369,9,39,sayori,0
2369,10,66,tsubugai,0
2370,1,3,ika,4
2370,2,8,toro,4
2370,3,10,hotategai,4
2370,4,0,ebi,3
2370,5,12,akagai,3
2370,6,4,uni,2
2370,7,6,ikura,2
2370,8,24,torigai,2
2370,9,52,aoyagi,2
2370,10,1,anago,0
2371,1,0,ebi,4
2371,2,1,anago,4
2371,3,3,ika,4
2371,4,6,ikura,4
2371,5,8,toro,4
2371,6,9,amaebi,4
2371,7,13,hamachi,4
2371,8,21,aji,4
2371,9,36,engawa,4
2371,10,37,negi_toro,4
2372,1,1,anago,4
2372,2,2,maguro,4
2372,3,13,hamachi,4
2372,4,16,kazunoko,4
2372,5,20,hirame,4
2372,6,26,tekka_maki,4
2372,7,49,komochi_konbu,4
2372,8,65,fugu,4
2372,9,3,ika,2
2372,10,32,iwashi,1
2373,1,1,anago,4
2373,2,9,amaebi,4
2373,3,20,hirame,4
2373,4,31,katsuo,4
2373,5,34,shimaaji,4
2373,6,11,tai,3
2373,7,48,ume_shiso_maki,3
2373,8,91,battera,3
2373,9,65,fugu,2
2373,10,14,awabi,1
2374,1,3,ika,4
2374,2,5,tako,4
2374,3,7,tamago,4
2374,4,9,amaebi,3
2374,5,40,takuwan_maki,3
2374,6,2,maguro,1
2374,7,11,tai,0
2374,8,18,saba,0
2374,9,53,toro_samon,0
2374,10,54,sanma,0
2375,1,9,amaebi,4
2375,2,10,hotategai,4
2375,3,22,kani,4
2375,4,25,unagi,4
2375,5,26,tekka_maki,4
2375,6,69,okura,4
2375,7,1,anago,3
2375,8,2,maguro,3
2375,9,40,takuwan_maki,3
2375,10,51,sazae,2
2376,1,1,anago,4
2376,2,10,hotategai,4
2376,3,13,hamachi,4
2376,4,15,samon,4
2376,5,16,kazunoko,4
2376,6,20,hirame,4
2376,7,23,kohada,4
2376,8,24,torigai,4
2376,9,29,kappa_maki,4
2376,10,30,geso,4
2377,1,8,toro,4
2377,2,19,chu_toro,4
2377,3,20,hirame,4
2377,4,21,aji,4
2377,5,26,tekka_maki,4
2377,6,46,suzuki,4
2377,7,69,okura,4
2377,8,1,anago,3
2377,9,42,tobiko,3
2377,10,58,nattou,3
2378,1,2,maguro,4
2378,2,5,tako,4
2378,3,34,shimaaji,4
2378,4,35,kanimiso,4
2378,5,41,botanebi,4
2378,6,42,tobiko,4
2378,7,44,mentaiko,4
2378,8,46,suzuki,4
2378,9,63,hamaguri,4
2378,10,70,ume_maki,4
2379,1,1,anago,4
2379,2,7,tamago,4
2379,3,8,toro,4
2379,4,14,awabi,4
2379,5,17,shako,4
2379,6,44,mentaiko,4
2379,7,50,tarako,4
2379,8,71,sarada_maki,4
2379,9,51,sazae,3
2379,10,40,takuwan_maki,2
2380,1,4,uni,4
2380,2,19,chu_toro,4
2380,3,33,hokkigai,4
2380,4,0,ebi,3
2380,5,3,ika,3
2380,6,28,mirugai,3
2380,7,14,awabi,2
2380,8,16,kazunoko,2
2380,9,20,hirame,2
2380,10,29,kappa_maki,2
2381,1,4,uni,4
2381,2,15,samon,4
2381,3,19,chu_toro,4
2381,4,53,toro_samon,4
2381,5,61,negi_toro_maki,4
2381,6,0,ebi,3
2381,7,22,kani,3
2381,8,25,unagi,3
2381,9,14,awabi,2
2381,10,5,tako,1
2382,1,0,ebi,4
2382,2,6,ikura,4
2382,3,12,akagai,4
2382,4,20,hirame,4
2382,5,7,tamago,3
2382,6,51,sazae,3
2382,7,37,negi_toro,2
2382,8,36,engawa,1
2382,9,21,aji,0
2382,10,38,nattou_maki,0
2383,1,0,ebi,3
2383,2,5,tako,3
2383,3,18,saba,3
2383,4,47,tarabagani,3
2383,5,61,negi_toro_maki,3
2383,6,7,tamago,2
2383,7,28,mirugai,2
2383,8,68,hiragai,2
2383,9,38,nattou_maki,1
2383,10,56,nasu,1
2384,1,8,toro,4
2384,2,33,hokkigai,4
2384,3,36,engawa,4
2384,4,6,ikura,3
2384,5,27,kanpachi,3
2384,6,37,negi_toro,3
2384,7,88,ishigakidai,3
2384,8,18,saba,2
2384,9,39,sayori,2
2384,10,38,nattou_maki,1
2385,1,1,anago,4
2385,2,5,tako,4
2385,3,10,hotategai,4
2385,4,29,kappa_maki,4
2385,5,7,tamago,3
2385,6,19,chu_toro,3
2385,7,25,unagi,2
2385,8,28,mirugai,2
2385,9,11,tai,1
2385,10,23,kohada,1
2386,1,0,ebi,4
2386,2,9,amaebi,4
2386,3,11,tai,4
2386,4,19,chu_toro,3
2386,5,22,kani,3
2386,6,20,hirame,2
2386,7,29,kappa_maki,2
2386,8,56,nasu,2
2386,9,89,mamakari,2
2386,10,70,ume_maki,1
2387,1,8,toro,4
2387,2,15,samon,4
2387,3,18,saba,3
2387,4,47,tarabagani,3
2387,5,0,ebi,2
2387,6,10,hotategai,2
2387,7,17,shako,2
2387,8,88,ishigakidai,2
2387,9,92,kyabia,2
2387,10,44,mentaiko,1
2388,1,1,anago,4
2388,2,25,unagi,4
2388,3,2,maguro,3
2388,4,4,uni,3
2388,5,5,tako,3
2388,6,8,toro,3
2388,7,32,iwashi,3
2388,8,18,saba,2
2388,9,42,tobiko,2
2388,10,54,sanma,2
2389,1,0,ebi,4
2389,2,2,maguro,4
2389,3,6,ikura,4
2389,4,8,toro,4
2389,5,29,kappa_maki,4
2389,6,37,negi_toro,4
2389,7,47,tarabagani,4
2389,8,13,hamachi,0
2389,9,21,aji,0
2389,10,27,kanpachi,0
2390,1,0,ebi,4
2390,2,1,anago,4
2390,3,5,tako,4
2390,4,6,ikura,4
2390,5,11,tai,4
2390,6,13,hamachi,4
2390,7,14,awabi,4
2390,8,64,basashi,4
2390,9,74,shiso_maki,4
2390,10,86,himo_kyu_maki,2
2391,1,2,maguro,4
2391,2,11,tai,4
2391,3,25,unagi,4
2391,4,5,tako,3
2391,5,19,chu_toro,3
2391,6,22,kani,3
2391,7,30,geso,3
2391,8,62,gyusashi,3
2391,9,49,komochi_konbu,1
2391,10,51,sazae,0
2392,1,6,ikura,4
2392,2,10,hotategai,4
2392,3,15,samon,4
2392,4,19,chu_toro,4
2392,5,26,tekka_maki,4
2392,6,31,katsuo,4
2392,7,53,toro_samon,4
2392,8,0,ebi,3
2392,9,5,tako,3
2392,10,17,shako,2
2393,1,1,anago,4
2393,2,2,maguro,4
2393,3,37,negi_toro,4
2393,4,10,hotategai,3
2393,5,0,ebi,2
2393,6,6,ikura,2
2393,7,11,tai,2
2393,8,28,mirugai,2
2393,9,46,suzuki,2
2393,10,16,kazunoko,1
2394,1,3,ika,4
2394,2,4,uni,4
2394,3,6,ikura,4
2394,4,38,nattou_maki,4
2394,5,58,nattou,4
2394,6,79,kurumaebi,4
2394,7,16,kazunoko,3
2394,8,97,namako,3
2394,9,33,hokkigai,2
2394,10,2,maguro,1
2395,1,10,hotategai,4
2395,2,80,mekabu,2
2395,3,25,unagi,1
2395,4,2,maguro,0
2395,5,12,akagai,0
2395,6,13,hamachi,0
2395,7,15,samon,0
2395,8,20,hirame,0
2395,9,28,mirugai,0
2395,10,34,shimaaji,0
2396,1,8,toro,4
2396,2,13,hamachi,4
2396,3,14,awabi,4
2396,4,20,hirame,4
2396,5,37,negi_toro,4
2396,6,18,saba,3
2396,7,26,tekka_maki,3
2396,8,43,inari,3
2396,9,3,ika,2
2396,10,32,iwashi,1
2397,1,6,ikura,4
2397,2,16,kazunoko,4
2397,3,9,amaebi,3
2397,4,11,tai,3
2397,5,3,ika,2
2397,6,12,akagai,2
2397,7,38,nattou_maki,2
2397,8,62,gyusashi,2
2397,9,64,basashi,2
2397,10,66,tsubugai,2
2398,1,19,chu_toro,4
2398,2,21,aji,4
2398,3,32,iwashi,4
2398,4,36,engawa,4
2398,5,0,ebi,3
2398,6,18,saba,1
2398,7,30,geso,0
2398,8,42,tobiko,0
2398,9,50,tarako,0
2398,10,97,namako,0
2399,1,41,botanebi,4
2399,2,50,tarako,4
2399,3,3,ika,3
2399,4,4,uni,3
2399,5,19,chu_toro,3
2399,6,30,geso,3
2399,7,33,hokkigai,3
2399,8,28,mirugai,2
2399,9,23,kohada,0
2399,10,87,tobiuo,0
2400,1,2,maguro,4
2400,2,6,ikura,3
2400,3,64,basashi,3
2400,4,9,amaebi,2
2400,5,50,tarako,2
2400,6,0,ebi,1
2400,7,5,tako,1
2400,8,14,awabi,1
2400,9,7,tamago,0
2400,10,38,nattou_maki,0
2401,1,5,tako,4
2401,2,8,toro,4
2401,3,10,hotategai,4
2401,4,27,kanpachi,4
2401,5,30,geso,4
2401,6,59,ankimo,4
2401,7,13,hamachi,3
2401,8,6,ikura,2
2401,9,32,iwashi,2
2401,10,40,takuwan_maki,2
2402,1,4,uni,4
2402,2,8,toro,4
2402,3,12,akagai,4
2402,4,43,inari,4
2402,5,11,tai,2
2402,6,28,mirugai,2
2402,7,45,sarada,2
2402,8,50,tarako,2
2402,9,0,ebi,1
2402,10,16,kazunoko,1
2403,1,0,ebi,4
2403,2,1,anago,4
2403,3,3,ika,3
2403,4,16,kazunoko,3
2403,5,32,iwashi,3
2403,6,8,toro,2
2403,7,9,amaebi,2
2403,8,10,hotategai,2
2403,9,12,akagai,2
2403,10,17,shako,2
2404,1,3,ika,4
2404,2,31,katsuo,4
2404,3,0,ebi,3
2404,4,1,anago,3
2404,5,9,amaebi,3
2404,6,26,tekka_maki,3
2404,7,30,geso,3
2404,8,22,kani,2
2404,9,29,kappa_maki,2
2404,10,35,kanimiso,2
2405,1,3,ika,4
2405,2,5,tako,4
2405,3,37,negi_toro,4
2405,4,61,negi_toro_maki,4
2405,5,20,hirame,3
2405,6,22,kani,3
2405,7,7,tamago,2
2405,8,78,kaiware,2
2405,9,18,saba,1
2405,10,75,ika_nattou,0
2406,1,10,hotategai,4
2406,2,16,kazunoko,4
2406,3,37,negi_toro,4
2406,4,53,toro_samon,4
2406,5,31,katsuo,3
2406,6,22,kani,2
2406,7,30,geso,1
2406,8,5,tako,0
2406,9,24,torigai,0
2406,10,59,ankimo,0
2407,1,2,maguro,4
2407,2,4,uni,4
2407,3,5,tako,4
2407,4,11,tai,4
2407,5,14,awabi,4
2407,6,15,samon,4
2407,7,21,aji,4
2407,8,62,gyusashi,4
2407,9,74,shiso_maki,4
2407,10,29,kappa_maki,3
2408,1,15,samon,4
2408,2,21,aji,4
2408,3,41,botanebi,4
2408,4,58,nattou,4
2408,5,6,ikura,2
2408,6,11,tai,2
2408,7,17,shako,2
2408,8,4,uni,0
2408,9,27,kanpachi,0
2408,10,84,kujira,0
2409,1,0,ebi,4
2409,2,10,hotategai,4
2409,3,11,tai,4
2409,4,25,unagi,4
2409,5,67,ana_kyu_maki,4
2409,6,72,mentaiko_maki,4
2409,7,85,kamo,4
2409,8,94,uni_kurage,2
2409,9,18,saba,0
2409,10,87,tobiuo,0
2410,1,8,toro,4
2410,2,13,hamachi,4
2410,3,6,ikura,3
2410,4,27,kanpachi,3
2410,5,30,geso,3
2410,6,7,tamago,2
2410,7,18,saba,2
2410,8,12,akagai,0
2410,9,20,hirame,0
2410,10,42,tobiko,0
2411,1,3,ika,4
2411,2,58,nattou,4
2411,3,8,toro,3
2411,4,31,katsuo,3
2411,5,45,sarada,3
2411,6,6,ikura,2
2411,7,11,tai,2
2411,8,12,akagai,2
2411,9,64,basashi,2
2411,10,41,botanebi,0
2412,1,23,kohada,4
2412,2,43,inari,4
2412,3,61,negi_toro_maki,4
2412,4,17,shako,3
2412,5,22,kani,3
2412,6,33,hokkigai,3
2412,7,46,suzuki,3
2412,8,5,tako,2
2412,9,52,aoyagi,2
2412,10,24,torigai,1
2413,1,1,anago,4
2413,2,3,ika,4
2413,3,5,tako,4
2413,4,7,tamago,4
2413,5,19,chu_toro,4
2413,6,22,kani,4
2413,7,63,hamaguri,2
2413,8,82,sawara,2
2413,9,85,kamo,1
2413,10,42,tobiko,0
2414,1,18,saba,4
2414,2,45,sarada,4
2414,3,2,maguro,3
2414,4,3,ika,3
2414,5,4,uni,3
2414,6,5,tako,3
2414,7,33,hokkigai,3
2414,8,11,tai,2
2414,9,24,torigai,2
2414,10,93,karasumi,2
2415,1,10,hotategai,4
2415,2,13,hamachi,4
2415,3,3,ika,3
2415,4,5,tako,3
2415,5,6,ikura,3
2415,6,22,kani,3
2415,7,2,maguro,2
2415,8,7,tamago,2
2415,9,26,tekka_maki,2
2415,10,40,takuwan_maki,2
2416,1,8,toro,4
2416,2,21,aji,4
2416,3,5,tako,3
2416,4,7,tamago,3
2416,5,10,hotategai,3
2416,6,3,ika,2
2416,7,6,ikura,2
2416,8,14,awabi,2
2416,9,45,sarada,2
2416,10,67,ana_kyu_maki,1
2417,1,5,tako,4
2417,2,6,ikura,4
2417,3,7,tamago,4
2417,4,11,tai,4
2417,5,12,akagai,4
2417,6,13,hamachi,4
2417,7,18,saba,4
2417,8,22,kani,4
2417,9,25,unagi,4
2417,10,84,kujira,2
2418,1,3,ika,4
2418,2,23,kohada,4
2418,3,0,ebi,3
2418,4,21,aji,3
2418,5,51,sazae,3
2418,6,59,ankimo,2
2418,7,87,tobiuo,2
2418,8,19,chu_toro,0
2418,9,27,kanpachi,0
2418,10,28,mirugai,0
2419,1,7,tamago,4
2419,2,8,toro,3
2419,3,19,chu_toro,3
2419,4,23,kohada,3
2419,5,38,nattou_maki,3
2419,6,48,ume_shiso_maki,3
2419,7,37,negi_toro,2
2419,8,50,tarako,2
2419,9,42,tobiko,1
2419,10,49,komochi_konbu,0
2420,1,8,toro,4
2420,2,9,amaebi,4
2420,3,11,tai,4
2420,4,15,samon,4
2420,5,17,shako,4
2420,6,20,hirame,4
2420,7,30,geso,4
2420,8,36,engawa,4
2420,9,41,botanebi,4
2420,10,13,hamachi,3
2421,1,4,uni,4
2421,2,8,toro,4
2421,3,79,kurumaebi,4
2421,4,0,ebi,3
2421,5,13,hamachi,3
2421,6,17,shako,3
2421,7,31,katsuo,3
2421,8,38,nattou_maki,2
2421,9,12,akagai,0
2421,10,24,torigai,0
2422,1,13,hamachi,4
2422,2,20,hirame,3
2422,3,6,ikura,2
2422,4,14,awabi,2
2422,5,32,iwashi,2
2422,6,54,sanma,2
2422,7,66,tsubugai,2
2422,8,33,hokkigai,1
2422,9,3,ika,0
2422,10,49,komochi_konbu,0
2423,1,3,ika,4
2423,2,5,tako,4
2423,3,6,ikura,4
2423,4,10,hotategai,4
2423,5,20,hirame,4
2423,6,30,geso,4
2423,7,37,negi_toro,4
2423,8,38,nattou_maki,4
2423,9,54,sanma,4
2423,10,7,tamago,3
2424,1,0,ebi,4
2424,2,1,anago,4
2424,3,4,uni,4
2424,4,2,maguro,3
2424,5,3,ika,3
2424,6,12,akagai,3
2424,7,5,tako,2
2424,8,28,mirugai,2
2424,9,42,tobiko,2
2424,10,13,hamachi,1
2425,1,8,toro,4
2425,2,27,kanpachi,4
2425,3,28,mirugai,4
2425,4,3,ika,2
2425,5,13,hamachi,2
2425,6,16,kazunoko,2
2425,7,30,geso,2
2425,8,52,aoyagi,2
2425,9,70,ume_maki,2
2425,10,21,aji,1
2426,1,8,toro,4
2426,2,10,hotategai,4
2426,3,11,tai,3
2426,4,30,geso,3
2426,5,6,ikura,2
2426,6,16,kazunoko,2
2426,7,25,unagi,2
2426,8,84,kujira,2
2426,9,58,nattou,1
2426,10,23,kohada,0
2427,1,1,anago,4
2427,2,7,tamago,4
2427,3,8,toro,4
2427,4,26,tekka_maki,4
2427,5,33,hokkigai,4
2427,6,13,hamachi,2
2427,7,55,hamo,2
2427,8,57,shirauo,2
2427,9,88,ishigakidai,2
2427,10,10,hotategai,1
2428,1,16,kazunoko,4
2428,2,35,kanimiso,4
2428,3,0,ebi,3
2428,4,43,inari,3
2428,5,62,gyusashi,3
2428,6,85,kamo,3
2428,7,1,anago,2
2428,8,27,kanpachi,2
2428,9,49,komochi_konbu,2
2428,10,33,hokkigai,1
2429,1,2,maguro,4
2429,2,9,amaebi,4
2429,3,10,hotategai,4
2429,4,13,hamachi,4
2429,5,15,samon,4
2429,6,22,kani,4
2429,7,11,tai,3
2429,8,40,takuwan_maki,2
2429,9,14,awabi,0
2429,10,17,shako,0
2430,1,8,toro,4
2430,2,13,hamachi,4
2430,3,2,maguro,3
2430,4,9,amaebi,3
2430,5,25,unagi,3
2430,6,83,sasami,3
2430,7,1,anago,2
2430,8,3,ika,2
2430,9,10,hotategai,2
2430,10,24,torigai,2
2431,1,4,uni,4
2431,2,9,amaebi,4
2431,3,11,tai,4
2431,4,12,akagai,4
2431,5,36,engawa,4
2431,6,41,botanebi,4
2431,7,53,toro_samon,4
2431,8,21,aji,3
2431,9,5,tako,2
2431,10,56,nasu,2
2432,1,9,amaebi,4
2432,2,11,tai,4
2432,3,12,akagai,4
2432,4,28,mirugai,4
2432,5,32,iwashi,4
2432,6,37,negi_toro,4
2432,7,56,nasu,4
2432,8,7,tamago,3
2432,9,10,hotategai,3
2432,10,60,kanpyo_maki,3
2433,1,9,amaebi,4
2433,2,13,hamachi,4
2433,3,15,samon,4
2433,4,22,kani,4
2433,5,1,anago,3
2433,6,4,uni,3
2433,7,7,tamago,3
2433,8,16,kazunoko,3
2433,9,28,mirugai,3
2433,10,32,iwashi,3
2434,1,6,ikura,4
2434,2,7,tamago,4
2434,3,16,kazunoko,4
2434,4,19,chu_toro,4
2434,5,40,takuwan_maki,4
2434,6,49,komochi_konbu,4
2434,7,21,aji,2
2434,8,32,iwashi,2
2434,9,51,sazae,2
2434,10,55,hamo,2
2435,1,2,maguro,4
2435,2,14,awabi,4
2435,3,21,aji,4
2435,4,27,kanpachi,4
2435,5,65,fugu,4
2435,6,19,chu_toro,3
2435,7,44,mentaiko,3
2435,8,7,tamago,2
2435,9,13,hamachi,2
2435,10,45,sarada,0
2436,1,7,tamago,4
2436,2,8,toro,4
2436,3,10,hotategai,4
2436,4,19,chu_toro,4
2436,5,11,tai,3
2436,6,25,unagi,3
2436,7,27,kanpachi,3
2436,8,39,sayori,2
2436,9,40,takuwan_maki,2
2436,10,16,kazunoko,0
2437,1,3,ika,4
2437,2,19,chu_toro,4
2437,3,23,kohada,3
2437,4,5,tako,2
2437,5,45,sarada,2
2437,6,72,mentaiko_maki,2
2437,7,10,hotategai,1
2437,8,77,himo,1
2437,9,22,kani,0
2437,10,59,ankimo,0
2438,1,9,amaebi,4
2438,2,29,kappa_maki,4
2438,3,11,tai,3
2438,4,12,akagai,3
2438,5,13,hamachi,3
2438,6,31,katsuo,3
2438,7,46,suzuki,3
2438,8,63,hamaguri,3
2438,9,51,sazae,2
2438,10,30,geso,1
2439,1,10,hotategai,4
2439,2,11,tai,4
2439,3,12,akagai,4
2439,4,15,samon,4
2439,5,26,tekka_maki,4
2439,6,2,maguro,3
2439,7,19,chu_toro,3
2439,8,29,kappa_maki,3
2439,9,96,hiramasa,2
2439,10,38,nattou_maki,1
2440,1,14,awabi,4
2440,2,20,hirame,4
2440,3,31,katsuo,4
2440,4,36,engawa,4
2440,5,1,anago,3
2440,6,33,hokkigai,2
2440,7,34,shimaaji,2
2440,8,71,sarada_maki,2
2440,9,4,uni,1
2440,10,9,amaebi,1
2441,1,17,shako,4
2441,2,35,kanimiso,4
2441,3,49,komochi_konbu,4
2441,4,10,hotategai,3
2441,5,11,tai,2
2441,6,26,tekka_maki,2
2441,7,27,kanpachi,2
2441,8,13,hamachi,1
2441,9,30,geso,1
2441,10,9,amaebi,0
2442,1,13,hamachi,4
2442,2,15,samon,4
2442,3,1,anago,3
2442,4,6,ikura,3
2442,5,21,aji,3
2442,6,33,hokkigai,3
2442,7,18,saba,2
2442,8,23,kohada,2
2442,9,32,iwashi,2
2442,10,35,kanimiso,1
2443,1,1,anago,4
2443,2,4,uni,4
2443,3,10,hotategai,4
2443,4,11,tai,4
2443,5,17,shako,4
2443,6,21,aji,4
2443,7,28,mirugai,4
2443,8,36,engawa,4
2443,9,48,ume_shiso_maki,4
2443,10,63,hamaguri,4
2444,1,19,chu_toro,4
2444,2,30,geso,4
2444,3,34,shimaaji,4
2444,4,0,ebi,3
2444,5,13,hamachi,3
2444,6,24,torigai,3
2444,7,63,hamaguri,3
2444,8,5,tako,2
2444,9,15,samon,2
2444,10,22,kani,2
2445,1,19,chu_toro,4
2445,2,26,tekka_maki,4
2445,3,23,kohada,3
2445,4,3,ika,2
2445,5,6,ikura,2
2445,6,27,kanpachi,2
2445,7,30,geso,2
2445,8,37,negi_toro,2
2445,9,39,sayori,2
2445,10,97,namako,0
2446,1,2,maguro,4
2446,2,26,tekka_maki,4
2446,3,12,akagai,3
2446,4,14,awabi,3
2446,5,49,komochi_konbu,3
2446,6,7,tamago,2
2446,7,34,shimaaji,2
2446,8,59,ankimo,2
2446,9,95,karei,2
2446,10,98,shishamo,2
2447,1,20,hirame,4
2447,2,25,unagi,4
2447,3,41,botanebi,4
2447,4,57,shirauo,4
2447,5,11,tai,3
2447,6,34,shimaaji,3
2447,7,6,ikura,2
2447,8,14,awabi,2
2447,9,28,mirugai,2
2447,10,30,geso,2
2448,1,7,tamago,4
2448,2,16,kazunoko,4
2448,3,41,botanebi,2
2448,4,45,sarada,2
2448,5,13,hamachi,1
2448,6,85,kamo,1
2448,7,4,uni,0
2448,8,35,kanimiso,0
2448,9,48,ume_shiso_maki,0
2448,10,56,nasu,0
2449,1,2,maguro,4
2449,2,7,tamago,4
2449,3,19,chu_toro,4
2449,4,13,hamachi,3
2449,5,81,kue,2
2449,6,0,ebi,0
2449,7,14,awabi,0
2449,8,30,geso,0
2449,9,35,kanimiso,0
2449,10,47,tarabagani,0
2450,1,4,uni,4
2450,2,6,ikura,4
2450,3,8,toro,4
2450,4,9,amaebi,4
2450,5,10,hotategai,4
2450,6,11,tai,3
2450,7,7,tamago,2
2450,8,64,basashi,2
2450,9,83,sasami,1
2450,10,40,takuwan_maki,0
2451,1,16,kazunoko,4
2451,2,20,hirame,4
2451,3,29,kappa_maki,4
2451,4,31,katsuo,4
2451,5,45,sarada,4
2451,6,7,tamago,3
2451,7,35,kanimiso,2
2451,8,3,ika,1
2451,9,44,mentaiko,1
2451,10,4,uni,0
2452,1,8,toro,4
2452,2,10,hotategai,4
2452,3,12,akagai,4
2452,4,17,shako,4
2452,5,33,hokkigai,4
2452,6,77,himo,4
2452,7,98,shishamo,4
2452,8,21,aji,2
2452,9,32,iwashi,2
2452,10,26,tekka_maki,0
2453,1,0,ebi,4
2453,2,6,ikura,4
2453,3,8,toro,4
2453,4,15,samon,4
2453,5,22,kani,4
2453,6,27,kanpachi,4
2453,7,35,kanimiso,3
2453,8,39,sayori,0
2453,9,66,tsubugai,0
2453,10,81,kue,0
2454,1,10,hotategai,4
2454,2,11,tai,4
2454,3,12,akagai,4
2454,4,18,saba,4
2454,5,19,chu_toro,4
2454,6,21,aji,4
2454,7,29,kappa_maki,4
2454,8,31,katsuo,4
2454,9,37,negi_toro,4
2454,10,38,nattou_maki,4
2455,1,4,uni,4
2455,2,6,ikura,4
2455,3,8,toro,4
2455,4,12,akagai,4
2455,5,14,awabi,4
2455,6,15,samon,4
2455,7,52,aoyagi,4
2455,8,53,toro_samon,4
2455,9,0,ebi,2
2455,10,16,kazunoko,2
2456,1,0,ebi,4
2456,2,11,tai,4
2456,3,15,samon,4
2456,4,9,amaebi,3
2456,5,7,tamago,2
2456,6,25,unagi,2
2456,7,65,fugu,2
2456,8,10,hotategai,0
2456,9,14,awabi,0
2456,10,36,engawa,0
2457,1,4,uni,4
2457,2,12,akagai,4
2457,3,0,ebi,3
2457,4,15,samon,3
2457,5,25,unagi,3
2457,6,31,katsuo,3
2457,7,35,kanimiso,3
2457,8,46,suzuki,3
2457,9,5,tako,2
2457,10,40,takuwan_maki,2
2458,1,9,amaebi,4
2458,2,37,negi_toro,4
2458,3,3,ika,3
2458,4,22,kani,3
2458,5,29,kappa_maki,3
2458,6,27,kanpachi,2
2458,7,39,sayori,2
2458,8,41,botanebi,2
2458,9,54,sanma,2
2458,10,40,takuwan_maki,1
2459,1,0,ebi,4
2459,2,44,mentaiko,4
2459,3,56,nasu,4
2459,4,15,samon,3
2459,5,38,nattou_maki,3
2459,6,43,inari,3
2459,7,11,tai,2
2459,8,13,hamachi,2
2459,9,16,kazunoko,2
2459,10,59,ankimo,1
2460,1,6,ikura,4
2460,2,19,chu_toro,4
2460,3,22,kani,4
2460,4,0,ebi,3
2460,5,7,tamago,3
2460,6,30,geso,3
2460,7,23,kohada,2
2460,8,24,torigai,2
2460,9,33,hokkigai,2
2460,10,21,aji,1
2461,1,10,hotategai,4
2461,2,17,shako,4
2461,3,25,unagi,4
2461,4,26,tekka_maki,4
2461,5,4,uni,3
2461,6,16,kazunoko,3
2461,7,39,sayori,2
2461,8,50,tarako,2
2461,9,5,tako,1
2461,10,75,ika_nattou,1
2462,1,0,ebi,4
2462,2,9,amaebi,4
2462,3,35,kanimiso,4
2462,4,14,awabi,3
2462,5,46,suzuki,3
2462,6,20,hirame,2
2462,7,21,aji,2
2462,8,23,kohada,2
2462,9,55,hamo,2
2462,10,17,shako,1
2463,1,9,amaebi,4
2463,2,2,maguro,3
2463,3,16,kazunoko,2
2463,4,18,saba,2
2463,5,5,tako,1
2463,6,28,mirugai,1
2463,7,49,komochi_konbu,1
2463,8,51,sazae,1
2463,9,15,samon,0
2463,10,17,shako,0
2464,1,6,ikura,4
2464,2,10,hotategai,4
2464,3,13,hamachi,4
2464,4,20,hirame,4
2464,5,25,unagi,4
2464,6,17,shako,3
2464,7,49,komochi_konbu,2
2464,8,86,himo_kyu_maki,2
2464,9,4,uni,0
2464,10,38,nattou_maki,0
2465,1,2,maguro,4
2465,2,12,akagai,4
2465,3,24,torigai,4
