user_id,rank,item_id,item_name,predicted_score
2372,3,47,tarabagani,3.80
2372,4,19,chu_toro,3.67
2372,5,25,unagi,3.66
2373,1,19,chu_toro,4.00
2373,2,2,maguro,3.75
2373,3,37,negi_toro,3.70
2373,4,15,samon,3.68
2373,5,22,kani,3.60
2374,1,10,hotategai,3.27
2374,2,37,negi_toro,3.08
2374,3,0,ebi,3.08
2374,4,19,chu_toro,3.05
2374,5,22,kani,2.89
2375,1,37,negi_toro,3.85
2375,2,61,negi_toro_maki,3.84
2375,3,8,toro,3.81
2375,4,41,botanebi,3.71
2375,5,19,chu_toro,3.59
2376,1,19,chu_toro,4.22
2376,2,37,negi_toro,4.13
2376,3,0,ebi,3.95
2376,4,8,toro,3.85
2376,5,61,negi_toro_maki,3.80
2377,1,9,amaebi,4.36
2377,2,15,samon,4.19
2377,3,37,negi_toro,4.05
2377,4,11,tai,3.86
2377,5,53,toro_samon,3.82
2378,1,8,toro,4.64
2378,2,4,uni,4.45
2378,3,19,chu_toro,4.33
2378,4,20,hirame,4.25
2378,5,22,kani,4.13
2379,1,6,ikura,4.36
2379,2,19,chu_toro,4.24
2379,3,79,kurumaebi,3.97
2379,4,38,nattou_maki,3.93
2379,5,15,samon,3.92
2380,1,15,samon,3.99
2380,2,22,kani,3.48
2380,3,2,maguro,3.45
2380,4,61,negi_toro_maki,3.42
2380,5,27,kanpachi,3.39
2381,1,8,toro,3.73
2381,2,9,amaebi,3.50
2381,3,47,tarabagani,3.43
2381,4,79,kurumaebi,3.43
2381,5,2,maguro,3.43
2382,1,19,chu_toro,3.43
2382,2,4,uni,3.28
2382,3,61,negi_toro_maki,3.15
2382,4,53,toro_samon,3.02
2382,5,79,kurumaebi,2.94
2383,1,2,maguro,3.40
2383,2,19,chu_toro,3.22
2383,3,37,negi_toro,3.16
2383,4,22,kani,3.09
2383,5,8,toro,3.09
2384,1,19,chu_toro,3.76
2384,2,47,tarabagani,3.45
2384,3,1,anago,3.42
2384,4,2,maguro,3.42
2384,5,20,hirame,3.40
2385,1,9,amaebi,3.77
2385,2,37,negi_toro,3.20
2385,3,47,tarabagani,3.20
2385,4,0,ebi,3.17
2385,5,4,uni,3.16
2386,1,37,negi_toro,3.32
2386,2,47,tarabagani,3.24
2386,3,43,inari,3.20
2386,4,10,hotategai,3.18
2386,5,3,ika,3.17
2387,1,19,chu_toro,3.54
2387,2,37,negi_toro,3.39
2387,3,41,botanebi,3.32
2387,4,61,negi_toro_maki,3.26
2387,5,11,tai,3.23
2388,1,10,hotategai,3.83
2388,2,19,chu_toro,3.74
2388,3,15,samon,3.63
2388,4,37,negi_toro,3.54
2388,5,20,hirame,3.46
2389,1,9,amaebi,3.63
2389,2,10,hotategai,3.44
2389,3,7,tamago,3.39
2389,4,19,chu_toro,3.28
2389,5,79,kurumaebi,3.25
2390,1,19,chu_toro,4.55
2390,2,8,toro,4.42
2390,3,37,negi_toro,4.27
2390,4,15,samon,4.14
2390,5,25,unagi,4.08
2391,1,8,toro,3.58
2391,2,47,tarabagani,3.34
2391,3,41,botanebi,3.32
2391,4,79,kurumaebi,3.31
2391,5,15,samon,3.28
2392,1,37,negi_toro,4.05
2392,2,11,tai,3.85
2392,3,61,negi_toro_maki,3.71
2392,4,8,toro,3.71
2392,5,47,tarabagani,3.67
2393,1,19,chu_toro,3.45
2393,2,76,zuke,3.10
2393,3,61,negi_toro_maki,3.10
2393,4,8,toro,3.09
2393,5,22,kani,3.06
2394,1,9,amaebi,3.91
2394,2,19,chu_toro,3.80
2394,3,8,toro,3.75
2394,4,22,kani,3.59
2394,5,61,negi_toro_maki,3.55
2395,1,37,negi_toro,3.42
2395,2,47,tarabagani,3.25
2395,3,7,tamago,3.12
2395,4,9,amaebi,3.10
2395,5,22,kani,3.05
2396,1,9,amaebi,3.76
2396,2,79,kurumaebi,3.66
2396,3,47,tarabagani,3.63
2396,4,2,maguro,3.62
2396,5,19,chu_toro,3.56
2397,1,19,chu_toro,3.49
2397,2,10,hotategai,3.48
2397,3,37,negi_toro,3.37
2397,4,0,ebi,3.30
2397,5,8,toro,3.30
2398,1,2,maguro,3.58
2398,2,15,samon,3.52
2398,3,13,hamachi,3.42
2398,4,37,negi_toro,3.40
2398,5,25,unagi,3.32
2399,1,8,toro,3.32
2399,2,47,tarabagani,3.28
2399,3,0,ebi,3.20
2399,4,6,ikura,3.13
2399,5,37,negi_toro,3.09
2400,1,61,negi_toro_maki,3.02
2400,2,1,anago,2.91
2400,3,11,tai,2.84
2400,4,19,chu_toro,2.83
2400,5,8,toro,2.82
2401,1,2,maguro,3.97
2401,2,47,tarabagani,3.88
2401,3,22,kani,3.75
2401,4,19,chu_toro,3.75
2401,5,37,negi_toro,3.75
2402,1,20,hirame,3.52
2402,2,19,chu_toro,3.48
2402,3,15,samon,3.47
2402,4,9,amaebi,3.46
2402,5,27,kanpachi,3.30
2403,1,19,chu_toro,3.63
2403,2,15,samon,3.62
2403,3,37,negi_toro,3.42
2403,4,22,kani,3.40
2403,5,11,tai,3.33
2404,1,37,negi_toro,3.79
2404,2,8,toro,3.76
2404,3,19,chu_toro,3.58
2404,4,13,hamachi,3.53
2404,5,15,samon,3.46
2405,1,8,toro,3.73
2405,2,15,samon,3.63
2405,3,19,chu_toro,3.61
2405,4,0,ebi,3.35
2405,5,9,amaebi,3.22
2406,1,8,toro,3.60
2406,2,19,chu_toro,3.42
2406,3,20,hirame,3.30
2406,4,26,tekka_maki,3.14
2406,5,6,ikura,3.13
2407,1,9,amaebi,4.04
2407,2,8,toro,3.95
2407,3,19,chu_toro,3.92
2407,4,6,ikura,3.84
2407,5,79,kurumaebi,3.81
2408,1,22,kani,4.02
2408,2,19,chu_toro,3.53
2408,3,61,negi_toro_maki,3.40
2408,4,20,hirame,3.36
2408,5,0,ebi,3.29
2409,1,14,awabi,3.99
2409,2,47,tarabagani,3.91
2409,3,37,negi_toro,3.79
2409,4,19,chu_toro,3.74
2409,5,41,botanebi,3.72
2410,1,61,negi_toro_maki,3.65
2410,2,19,chu_toro,3.40
2410,3,37,negi_toro,3.21
2410,4,26,tekka_maki,3.13
2410,5,47,tarabagani,3.08
2411,1,26,tekka_maki,3.33
2411,2,19,chu_toro,3.27
2411,3,37,negi_toro,3.20
2411,4,22,kani,3.13
2411,5,2,maguro,3.08
2412,1,2,maguro,3.86
2412,2,8,toro,3.79
2412,3,19,chu_toro,3.69
2412,4,15,samon,3.64
2412,5,27,kanpachi,3.61
2413,1,37,negi_toro,3.93
2413,2,2,maguro,3.55
2413,3,26,tekka_maki,3.47
2413,4,47,tarabagani,3.42
2413,5,79,kurumaebi,3.41
2414,1,22,kani,3.86
2414,2,8,toro,3.75
2414,3,41,botanebi,3.74
2414,4,44,mentaiko,3.69
2414,5,25,unagi,3.60
2415,1,8,toro,3.82
2415,2,19,chu_toro,3.64
2415,3,79,kurumaebi,3.44
2415,4,9,amaebi,3.39
2415,5,61,negi_toro_maki,3.32
2416,1,25,unagi,3.27
2416,2,47,tarabagani,3.21
2416,3,37,negi_toro,3.11
2416,4,19,chu_toro,3.09
2416,5,0,ebi,3.02
2417,1,37,negi_toro,3.98
2417,2,8,toro,3.90
2417,3,9,amaebi,3.88
2417,4,19,chu_toro,3.88
2417,5,79,kurumaebi,3.83
2418,1,31,katsuo,3.28
2418,2,10,hotategai,3.18
2418,3,61,negi_toro_maki,3.17
2418,4,22,kani,3.15
2418,5,47,tarabagani,3.08
2419,1,47,tarabagani,3.22
2419,2,79,kurumaebi,3.19
2419,3,43,inari,2.91
2419,4,0,ebi,2.91
2419,5,53,toro_samon,2.88
2420,1,2,maguro,4.33
2420,2,19,chu_toro,3.97
2420,3,37,negi_toro,3.80
2420,4,22,kani,3.78
2420,5,47,tarabagani,3.77
2421,1,19,chu_toro,3.84
2421,2,20,hirame,3.71
2421,3,2,maguro,3.58
2421,4,47,tarabagani,3.50
2421,5,11,tai,3.47
2422,1,47,tarabagani,3.27
2422,2,15,samon,3.12
2422,3,19,chu_toro,3.08
2422,4,2,maguro,3.08
2422,5,79,kurumaebi,3.04
2423,1,8,toro,4.24
2423,2,47,tarabagani,4.11
2423,3,61,negi_toro_maki,4.06
2423,4,19,chu_toro,4.02
2423,5,2,maguro,3.89
2424,1,19,chu_toro,3.69
2424,2,37,negi_toro,3.58
2424,3,15,samon,3.54
2424,4,9,amaebi,3.39
2424,5,18,saba,3.28
2425,1,19,chu_toro,3.90
2425,2,6,ikura,3.81
2425,3,9,amaebi,3.54
2425,4,61,negi_toro_maki,3.39
2425,5,37,negi_toro,3.37
2426,1,9,amaebi,3.66
2426,2,47,tarabagani,3.50
2426,3,41,botanebi,3.31
2426,4,37,negi_toro,3.31
2426,5,19,chu_toro,3.27
2427,1,37,negi_toro,3.75
2427,2,47,tarabagani,3.66
2427,3,11,tai,3.59
2427,4,25,unagi,3.55
2427,5,15,samon,3.53
2428,1,8,toro,3.79
2428,2,19,chu_toro,3.73
2428,3,37,negi_toro,3.66
2428,4,15,samon,3.64
2428,5,61,negi_toro_maki,3.57
2429,1,19,chu_toro,4.09
2429,2,8,toro,3.74
2429,3,0,ebi,3.73
2429,4,26,tekka_maki,3.71
2429,5,47,tarabagani,3.64
2430,1,26,tekka_maki,3.31
2430,2,15,samon,3.29
2430,3,53,toro_samon,3.28
2430,4,0,ebi,3.27
2430,5,37,negi_toro,3.25
2431,1,8,toro,3.90
2431,2,1,anago,3.78
2431,3,19,chu_toro,3.68
2431,4,0,ebi,3.60
2431,5,47,tarabagani,3.52
2432,1,19,chu_toro,4.15
2432,2,13,hamachi,3.86
2432,3,8,toro,3.85
2432,4,15,samon,3.82
2432,5,20,hirame,3.69
2433,1,19,chu_toro,3.82
2433,2,8,toro,3.80
2433,3,26,tekka_maki,3.77
2433,4,2,maguro,3.74
2433,5,47,tarabagani,3.70
2434,1,8,toro,3.90
2434,2,37,negi_toro,3.68
2434,3,0,ebi,3.64
2434,4,26,tekka_maki,3.61
2434,5,61,negi_toro_maki,3.54
2435,1,9,amaebi,3.81
2435,2,15,samon,3.61
2435,3,37,negi_toro,3.52
2435,4,11,tai,3.51
2435,5,1,anago,3.48
2436,1,37,negi_toro,3.64
2436,2,15,samon,3.56
2436,3,26,tekka_maki,3.48
2436,4,61,negi_toro_maki,3.48
2436,5,2,maguro,3.28
2437,1,8,toro,3.71
2437,2,6,ikura,3.22
2437,3,37,negi_toro,3.14
2437,4,9,amaebi,3.08
2437,5,61,negi_toro_maki,3.03
2438,1,19,chu_toro,4.07
2438,2,8,toro,3.90
2438,3,15,samon,3.70
2438,4,0,ebi,3.61
2438,5,1,anago,3.54
2439,1,22,kani,3.70
2439,2,47,tarabagani,3.69
2439,3,37,negi_toro,3.68
2439,4,61,negi_toro_maki,3.58
2439,5,41,botanebi,3.50
2440,1,19,chu_toro,3.49
2440,2,8,toro,3.41
2440,3,37,negi_toro,3.41
2440,4,15,samon,3.36
2440,5,0,ebi,3.26
2441,1,19,chu_toro,3.69
2441,2,6,ikura,3.30
2441,3,25,unagi,3.30
2441,4,20,hirame,3.29
2441,5,8,toro,3.26
2442,1,19,chu_toro,3.91
2442,2,8,toro,3.64
2442,3,37,negi_toro,3.63
2442,4,3,ika,3.54
2442,5,61,negi_toro_maki,3.51
2443,1,19,chu_toro,4.39
2443,2,8,toro,4.33
2443,3,37,negi_toro,4.29
2443,4,15,samon,4.19
2443,5,41,botanebi,4.11
2444,1,8,toro,3.81
2444,2,6,ikura,3.80
2444,3,61,negi_toro_maki,3.48
2444,4,9,amaebi,3.35
2444,5,41,botanebi,3.33
2445,1,2,maguro,3.30
2445,2,47,tarabagani,3.28
2445,3,8,toro,3.27
2445,4,9,amaebi,3.22
2445,5,15,samon,3.22
2446,1,47,tarabagani,3.61
2446,2,41,botanebi,3.60
2446,3,19,chu_toro,3.59
2446,4,1,anago,3.55
2446,5,0,ebi,3.50
2447,1,19,chu_toro,4.15
2447,2,8,toro,3.87
2447,3,61,negi_toro_maki,3.50
2447,4,15,samon,3.41
2447,5,13,hamachi,3.40
2448,1,19,chu_toro,3.69
2448,2,6,ikura,3.53
2448,3,25,unagi,3.35
2448,4,9,amaebi,3.33
2448,5,14,awabi,3.25
2449,1,8,toro,3.33
2449,2,53,toro_samon,3.26
2449,3,26,tekka_maki,3.02
2449,4,15,samon,2.99
2449,5,37,negi_toro,2.96
2450,1,19,chu_toro,3.70
2450,2,61,negi_toro_maki,3.31
2450,3,2,maguro,3.23
2450,4,37,negi_toro,3.17
2450,5,0,ebi,3.13
2451,1,8,toro,4.07
2451,2,6,ikura,3.96
2451,3,37,negi_toro,3.92
2451,4,2,maguro,3.86
2451,5,9,amaebi,3.83
2452,1,14,awabi,4.15
2452,2,15,samon,3.96
2452,3,37,negi_toro,3.84
2452,4,19,chu_toro,3.83
2452,5,47,tarabagani,3.81
2453,1,37,negi_toro,3.69
2453,2,61,negi_toro_maki,3.57
2453,3,19,chu_toro,3.33
2453,4,9,amaebi,3.33
2453,5,14,awabi,3.32
2454,1,8,toro,4.29
2454,2,22,kani,4.20
2454,3,14,awabi,4.14
2454,4,47,tarabagani,4.06
2454,5,79,kurumaebi,4.01
2455,1,1,anago,4.30
2455,2,10,hotategai,3.96
2455,3,9,amaebi,3.89
2455,4,19,chu_toro,3.88
2455,5,2,maguro,3.77
2456,1,37,negi_toro,3.06
2456,2,2,maguro,3.04
2456,3,61,negi_toro_maki,3.00
2456,4,47,tarabagani,2.99
2456,5,53,toro_samon,2.95
2457,1,47,tarabagani,3.60
2457,2,37,negi_toro,3.58
2457,3,19,chu_toro,3.56
2457,4,27,kanpachi,3.55
2457,5,26,tekka_maki,3.44
2458,1,2,maguro,3.68
2458,2,15,samon,3.57
2458,3,26,tekka_maki,3.40
2458,4,19,chu_toro,3.40
2458,5,20,hirame,3.38
2459,1,26,tekka_maki,3.80
2459,2,37,negi_toro,3.76
2459,3,19,chu_toro,3.66
2459,4,2,maguro,3.63
2459,5,6,ikura,3.51
2460,1,61,negi_toro_maki,3.46
2460,2,14,awabi,3.37
2460,3,53,toro_samon,3.34
2460,4,8,toro,3.31
2460,5,38,nattou_maki,3.28
2461,1,13,hamachi,3.83
2461,2,37,negi_toro,3.64
2461,3,8,toro,3.62
2461,4,19,chu_toro,3.60
2461,5,2,maguro,3.58
2462,1,79,kurumaebi,3.42
2462,2,47,tarabagani,3.37
2462,3,10,hotategai,3.34
2462,4,8,toro,3.33
2462,5,6,ikura,3.33
2463,1,0,ebi,3.20
2463,2,8,toro,3.08
2463,3,61,negi_toro_maki,3.00
2463,4,47,tarabagani,2.89
2463,5,19,chu_toro,2.89
2464,1,14,awabi,3.80
2464,2,1,anago,3.74
2464,3,47,tarabagani,3.72
2464,4,37,negi_toro,3.65
2464,5,21,aji,3.59
2465,1,19,chu_toro,3.96
2465,2,8,toro,3.90
2465,3,37,negi_toro,3.85
2465,4,21,aji,3.74
2465,5,0,ebi,3.72
2466,1,9,amaebi,3.28
2466,2,2,maguro,3.24
2466,3,19,chu_toro,3.16
2466,4,8,toro,3.01
2466,5,53,toro_samon,2.78
2467,1,2,maguro,3.42
2467,2,0,ebi,3.38
2467,3,37,negi_toro,3.33
2467,4,61,negi_toro_maki,3.25
2467,5,19,chu_toro,3.17
2468,1,8,toro,4.25
2468,2,37,negi_toro,4.21
2468,3,11,tai,4.16
2468,4,61,negi_toro_maki,4.03
2468,5,2,maguro,4.00
2469,1,0,ebi,4.00
2469,2,22,kani,3.75
2469,3,19,chu_toro,3.54
2469,4,10,hotategai,3.50
2469,5,9,amaebi,3.48
2470,1,19,chu_toro,3.73
2470,2,22,kani,3.34
2470,3,13,hamachi,3.29
2470,4,26,tekka_maki,3.24
2470,5,4,uni,3.23
2471,1,8,toro,3.58
2471,2,19,chu_toro,3.50
2471,3,37,negi_toro,3.46
2471,4,79,kurumaebi,3.43
2471,5,53,toro_samon,3.30
2472,1,61,negi_toro_maki,3.25
2472,2,37,negi_toro,3.20
2472,3,15,samon,3.16
2472,4,47,tarabagani,3.13
2472,5,19,chu_toro,3.08
2473,1,41,botanebi,3.95
2473,2,27,kanpachi,3.93
2473,3,13,hamachi,3.92
2473,4,11,tai,3.77
2473,5,9,amaebi,3.76
2474,1,2,maguro,3.78
2474,2,19,chu_toro,3.68
2474,3,15,samon,3.55
2474,4,7,tamago,3.48
2474,5,37,negi_toro,3.46
2475,1,37,negi_toro,4.09
2475,2,1,anago,4.02
2475,3,2,maguro,3.84
2475,4,47,tarabagani,3.78
2475,5,61,negi_toro_maki,3.75
2476,1,8,toro,3.88
2476,2,19,chu_toro,3.88
2476,3,9,amaebi,3.60
2476,4,37,negi_toro,3.48
2476,5,15,samon,3.43
2477,1,37,negi_toro,4.15
2477,2,10,hotategai,4.09
2477,3,61,negi_toro_maki,3.99
2477,4,0,ebi,3.92
2477,5,9,amaebi,3.86
2478,1,9,amaebi,3.39
2478,2,8,toro,3.34
2478,3,37,negi_toro,3.33
2478,4,19,chu_toro,3.27
2478,5,47,tarabagani,3.15
2479,1,8,toro,3.85
2479,2,21,aji,3.39
2479,3,3,ika,3.39
2479,4,37,negi_toro,3.38
2479,5,0,ebi,3.35
2480,1,61,negi_toro_maki,3.98
2480,2,37,negi_toro,3.94
2480,3,8,toro,3.81
2480,4,47,tarabagani,3.78
2480,5,2,maguro,3.72
2481,1,9,amaebi,4.08
2481,2,37,negi_toro,3.84
2481,3,53,toro_samon,3.66
2481,4,22,kani,3.59
2481,5,47,tarabagani,3.57
2482,1,9,amaebi,3.61
2482,2,6,ikura,3.55
2482,3,19,chu_toro,3.45
2482,4,37,negi_toro,3.44
2482,5,47,tarabagani,3.44
2483,1,37,negi_toro,3.65
2483,2,8,toro,3.62
2483,3,9,amaebi,3.55
2483,4,1,anago,3.55
2483,5,10,hotategai,3.53
2484,1,8,toro,3.99
2484,2,9,amaebi,3.81
2484,3,41,botanebi,3.75
2484,4,1,anago,3.63
2484,5,47,tarabagani,3.60
2485,1,19,chu_toro,3.96
2485,2,0,ebi,3.88
2485,3,37,negi_toro,3.68
2485,4,8,toro,3.67
2485,5,26,tekka_maki,3.56
2486,1,11,tai,3.07
2486,2,9,amaebi,3.06
2486,3,8,toro,3.06
2486,4,19,chu_toro,2.99
2486,5,1,anago,2.93
2487,1,79,kurumaebi,3.54
2487,2,2,maguro,3.50
2487,3,1,anago,3.47
2487,4,47,tarabagani,3.46
2487,5,41,botanebi,3.44
2488,1,2,maguro,3.31
2488,2,9,amaebi,3.26
2488,3,8,toro,3.24
2488,4,19,chu_toro,3.24
2488,5,4,uni,3.23
2489,1,19,chu_toro,3.61
2489,2,8,toro,3.55
2489,3,11,tai,3.43
2489,4,37,negi_toro,3.25
2489,5,79,kurumaebi,3.23
2490,1,19,chu_toro,3.17
2490,2,22,kani,3.17
2490,3,9,amaebi,3.09
2490,4,2,maguro,3.05
2490,5,37,negi_toro,2.99
2491,1,14,awabi,4.18
2491,2,15,samon,3.72
2491,3,9,amaebi,3.69
2491,4,37,negi_toro,3.66
2491,5,47,tarabagani,3.66
2492,1,19,chu_toro,3.74
2492,2,0,ebi,3.59
2492,3,2,maguro,3.52
2492,4,47,tarabagani,3.45
2492,5,26,tekka_maki,3.43
2493,1,37,negi_toro,3.71
2493,2,20,hirame,3.36
2493,3,11,tai,3.32
2493,4,41,botanebi,3.29
2493,5,47,tarabagani,3.26
2494,1,41,botanebi,3.29
2494,2,9,amaebi,3.10
2494,3,37,negi_toro,3.02
2494,4,47,tarabagani,3.00
2494,5,8,toro,2.80
2495,1,61,negi_toro_maki,3.60
2495,2,37,negi_toro,3.44
2495,3,19,chu_toro,3.41
2495,4,13,hamachi,3.34
2495,5,25,unagi,3.19
2496,1,19,chu_toro,3.86
2496,2,37,negi_toro,3.78
2496,3,8,toro,3.67
2496,4,7,tamago,3.66
2496,5,61,negi_toro_maki,3.57
2497,1,19,chu_toro,3.55
2497,2,2,maguro,3.48
2497,3,21,aji,3.48
2497,4,8,toro,3.41
2497,5,37,negi_toro,3.40
2498,1,26,tekka_maki,3.36
2498,2,2,maguro,3.27
2498,3,0,ebi,3.22
2498,4,19,chu_toro,3.08
2498,5,61,negi_toro_maki,3.06
2499,1,1,anago,3.83
2499,2,15,samon,3.68
2499,3,37,negi_toro,3.62
2499,4,47,tarabagani,3.59
2499,5,6,ikura,3.53
2500,1,15,samon,3.52
2500,2,19,chu_toro,3.48
2500,3,8,toro,3.48
2500,4,53,toro_samon,3.44
2500,5,25,unagi,3.39
2501,1,53,toro_samon,2.83
2501,2,79,kurumaebi,2.83
2501,3,0,ebi,2.81
2501,4,19,chu_toro,2.72
2501,5,47,tarabagani,2.70
2502,1,19,chu_toro,3.98
2502,2,8,toro,3.71
2502,3,2,maguro,3.53
2502,4,53,toro_samon,3.52
2502,5,5,tako,3.39
2503,1,2,maguro,4.01
2503,2,9,amaebi,3.89
2503,3,19,chu_toro,3.83
2503,4,22,kani,3.79
2503,5,47,tarabagani,3.69
2504,1,37,negi_toro,3.76
2504,2,2,maguro,3.50
2504,3,19,chu_toro,3.48
2504,4,26,tekka_maki,3.46
2504,5,15,samon,3.43
2505,1,2,maguro,4.18
2505,2,37,negi_toro,4.15
2505,3,19,chu_toro,3.79
2505,4,9,amaebi,3.76
2505,5,47,tarabagani,3.72
2506,1,22,kani,3.61
2506,2,41,botanebi,3.49
2506,3,47,tarabagani,3.29
2506,4,3,ika,3.21
2506,5,79,kurumaebi,3.20
2507,1,8,toro,3.58
2507,2,41,botanebi,3.53
2507,3,47,tarabagani,3.50
2507,4,22,kani,3.45
2507,5,2,maguro,3.34
2508,1,11,tai,4.13
2508,2,20,hirame,4.06
2508,3,8,toro,4.05
2508,4,2,maguro,3.98
2508,5,37,negi_toro,3.79
2509,1,37,negi_toro,3.88
2509,2,8,toro,3.86
2509,3,15,samon,3.69
2509,4,2,maguro,3.66
2509,5,26,tekka_maki,3.50
2510,1,14,awabi,3.59
2510,2,8,toro,3.13
2510,3,6,ikura,3.08
2510,4,19,chu_toro,2.94
2510,5,2,maguro,2.93
2511,1,2,maguro,3.35
2511,2,8,toro,3.08
2511,3,53,toro_samon,3.07
2511,4,19,chu_toro,2.99
2511,5,44,mentaiko,2.96
2512,1,2,maguro,4.08
2512,2,8,toro,3.91
2512,3,37,negi_toro,3.60
2512,4,47,tarabagani,3.58
2512,5,15,samon,3.55
2513,1,13,hamachi,3.58
2513,2,37,negi_toro,3.51
2513,3,15,samon,3.49
2513,4,22,kani,3.44
2513,5,19,chu_toro,3.39
2514,1,37,negi_toro,4.27
2514,2,47,tarabagani,4.25
2514,3,8,toro,4.23
2514,4,2,maguro,4.17
2514,5,19,chu_toro,4.12
2515,1,0,ebi,3.82
2515,2,9,amaebi,3.71
2515,3,15,samon,3.45
2515,4,22,kani,3.41
2515,5,20,hirame,3.37
2516,1,9,amaebi,3.97
2516,2,19,chu_toro,3.88
2516,3,8,toro,3.74
2516,4,15,samon,3.61
2516,5,26,tekka_maki,3.51
2517,1,8,toro,4.29
2517,2,0,ebi,4.03
2517,3,19,chu_toro,3.93
2517,4,2,maguro,3.76
2517,5,37,negi_toro,3.73
2518,1,20,hirame,3.88
2518,2,1,anago,3.85
2518,3,19,chu_toro,3.82
2518,4,8,toro,3.80
2518,5,10,hotategai,3.69
2519,1,37,negi_toro,3.87
2519,2,19,chu_toro,3.75
2519,3,6,ikura,3.73
2519,4,1,anago,3.70
2519,5,61,negi_toro_maki,3.69
2520,1,15,samon,3.18
2520,2,2,maguro,3.12
2520,3,31,katsuo,3.02
2520,4,19,chu_toro,2.97
2520,5,61,negi_toro_maki,2.89
2521,1,19,chu_toro,3.81
2521,2,61,negi_toro_maki,3.41
2521,3,6,ikura,3.41
2521,4,8,toro,3.37
2521,5,25,unagi,3.36
2522,1,53,toro_samon,4.08
2522,2,19,chu_toro,4.06
2522,3,8,toro,4.04
2522,4,9,amaebi,3.96
2522,5,79,kurumaebi,3.86
2523,1,19,chu_toro,3.64
2523,2,2,maguro,3.54
2523,3,6,ikura,3.51
2523,4,8,toro,3.46
2523,5,20,hirame,3.36
2524,1,47,tarabagani,3.60
2524,2,1,anago,3.57
2524,3,22,kani,3.50
2524,4,79,kurumaebi,3.47
2524,5,9,amaebi,3.43
2525,1,37,negi_toro,3.39
2525,2,19,chu_toro,3.25
2525,3,61,negi_toro_maki,3.20
2525,4,11,tai,3.20
2525,5,15,samon,3.17
2526,1,13,hamachi,3.56
2526,2,37,negi_toro,3.47
2526,3,8,toro,3.45
2526,4,47,tarabagani,3.23
2526,5,61,negi_toro_maki,3.22
2527,1,19,chu_toro,4.11
2527,2,8,toro,4.07
2527,3,79,kurumaebi,3.96
2527,4,20,hirame,3.91
2527,5,61,negi_toro_maki,3.85
2528,1,8,toro,3.85
2528,2,4,uni,3.74
2528,3,6,ikura,3.60
2528,4,37,negi_toro,3.57
2528,5,19,chu_toro,3.56
2529,1,19,chu_toro,3.88
2529,2,13,hamachi,3.88
2529,3,0,ebi,3.87
2529,4,79,kurumaebi,3.79
2529,5,47,tarabagani,3.78
2530,1,15,samon,4.10
2530,2,2,maguro,3.68
2530,3,19,chu_toro,3.50
2530,4,47,tarabagani,3.38
2530,5,0,ebi,3.37
2531,1,9,amaebi,4.16
2531,2,41,botanebi,3.93
2531,3,11,tai,3.78
2531,4,15,samon,3.77
2531,5,10,hotategai,3.77
2532,1,19,chu_toro,3.93
2532,2,4,uni,3.88
2532,3,8,toro,3.75
2532,4,22,kani,3.70
2532,5,37,negi_toro,3.67
2533,1,37,negi_toro,3.67
2533,2,9,amaebi,3.53
2533,3,8,toro,3.53
2533,4,47,tarabagani,3.44
2533,5,20,hirame,3.39
2534,1,1,anago,3.54
2534,2,37,negi_toro,3.53
2534,3,19,chu_toro,3.52
2534,4,26,tekka_maki,3.45
2534,5,8,toro,3.41
2535,1,19,chu_toro,3.73
2535,2,8,toro,3.67
2535,3,37,negi_toro,3.63
2535,4,47,tarabagani,3.51
2535,5,22,kani,3.43
2536,1,37,negi_toro,3.36
2536,2,15,samon,3.36
2536,3,47,tarabagani,3.36
2536,4,41,botanebi,3.27
2536,5,1,anago,3.12
2537,1,61,negi_toro_maki,3.22
2537,2,9,amaebi,3.17
2537,3,11,tai,3.16
2537,4,47,tarabagani,3.12
2537,5,15,samon,3.12
2538,1,41,botanebi,3.42
2538,2,8,toro,3.34
2538,3,13,hamachi,3.32
2538,4,22,kani,3.31
2538,5,1,anago,3.29
2539,1,19,chu_toro,3.74
2539,2,53,toro_samon,3.57
2539,3,79,kurumaebi,3.55
2539,4,13,hamachi,3.54
2539,5,1,anago,3.54
2540,1,19,chu_toro,3.91
2540,2,37,negi_toro,3.75
2540,3,8,toro,3.61
2540,4,0,ebi,3.61
2540,5,6,ikura,3.46
2541,1,8,toro,3.98
2541,2,47,tarabagani,3.78
2541,3,2,maguro,3.78
2541,4,31,katsuo,3.76
2541,5,15,samon,3.62
2542,1,4,uni,3.86
2542,2,19,chu_toro,3.86
2542,3,79,kurumaebi,3.69
2542,4,41,botanebi,3.67
2542,5,9,amaebi,3.67
2543,1,1,anago,4.12
2543,2,2,maguro,4.00
2543,3,11,tai,3.89
2543,4,37,negi_toro,3.82
2543,5,47,tarabagani,3.82
2544,1,8,toro,3.89
2544,2,10,hotategai,3.77
2544,3,47,tarabagani,3.62
2544,4,0,ebi,3.61
2544,5,19,chu_toro,3.46
2545,1,19,chu_toro,3.45
2545,2,20,hirame,3.36
2545,3,79,kurumaebi,3.36
2545,4,8,toro,3.29
2545,5,61,negi_toro_maki,3.27
2546,1,8,toro,3.50
2546,2,53,toro_samon,3.42
2546,3,19,chu_toro,3.40
2546,4,9,amaebi,3.24
2546,5,43,inari,3.24
2547,1,15,samon,3.53
2547,2,37,negi_toro,3.30
